INPUT_TABLE,,,,,,
Variable ID,,,,,,
RegionTechEff_new,,,,,,
,,,,,,
Region,supplysector,subsector,technology,year,minicam.energy.input,efficiency
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2095,regional biomass,0.378
India,elec_biomass (conv),biomass (conv),biomass (conv) (recirculating),2100,regional biomass,0.381
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2020,regional biomass,0.278
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2025,regional biomass,0.289
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2030,regional biomass,0.298
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2035,regional biomass,0.308
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2040,regional biomass,0.316
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2045,regional biomass,0.324
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2050,regional biomass,0.331
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2055,regional biomass,0.338
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2060,regional biomass,0.345
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2065,regional biomass,0.35
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2070,regional biomass,0.356
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2075,regional biomass,0.361
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2080,regional biomass,0.366
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2085,regional biomass,0.37
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2090,regional biomass,0.374
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2095,regional biomass,0.378
India,elec_biomass (conv),biomass (conv),biomass (conv) (cooling pond),2100,regional biomass,0.381
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2020,regional biomass,0.278
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2025,regional biomass,0.289
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2030,regional biomass,0.298
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2035,regional biomass,0.308
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2040,regional biomass,0.316
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2045,regional biomass,0.324
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2050,regional biomass,0.331
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2055,regional biomass,0.338
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2060,regional biomass,0.345
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2065,regional biomass,0.35
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2070,regional biomass,0.356
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2075,regional biomass,0.361
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2080,regional biomass,0.366
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2085,regional biomass,0.37
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2090,regional biomass,0.374
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2095,regional biomass,0.378
India,elec_biomass (conv),biomass (conv),biomass (conv) (dry cooling),2100,regional biomass,0.381
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2020,regional biomass,0.337
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2025,regional biomass,0.353
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2030,regional biomass,0.367
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2035,regional biomass,0.379
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2040,regional biomass,0.391
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2045,regional biomass,0.402
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2050,regional biomass,0.411
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2055,regional biomass,0.42
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2060,regional biomass,0.427
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2065,regional biomass,0.434
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2070,regional biomass,0.441
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2075,regional biomass,0.446
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2080,regional biomass,0.451
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2085,regional biomass,0.456
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2090,regional biomass,0.46
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2095,regional biomass,0.464
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (once through),2100,regional biomass,0.468
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2020,regional biomass,0.337
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2025,regional biomass,0.353
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2030,regional biomass,0.367
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2035,regional biomass,0.379
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2040,regional biomass,0.391
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2045,regional biomass,0.402
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2050,regional biomass,0.411
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2055,regional biomass,0.42
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2060,regional biomass,0.427
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2065,regional biomass,0.434
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2070,regional biomass,0.441
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2075,regional biomass,0.446
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2080,regional biomass,0.451
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2085,regional biomass,0.456
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2090,regional biomass,0.46
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2095,regional biomass,0.464
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (seawater),2100,regional biomass,0.468
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2020,regional biomass,0.337
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2025,regional biomass,0.353
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2030,regional biomass,0.367
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2035,regional biomass,0.379
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2040,regional biomass,0.391
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2045,regional biomass,0.402
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2050,regional biomass,0.411
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2055,regional biomass,0.42
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2060,regional biomass,0.427
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2065,regional biomass,0.434
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2070,regional biomass,0.441
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2075,regional biomass,0.446
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2080,regional biomass,0.451
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2085,regional biomass,0.456
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2090,regional biomass,0.46
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2095,regional biomass,0.464
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (recirculating),2100,regional biomass,0.468
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2020,regional biomass,0.337
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2025,regional biomass,0.353
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2030,regional biomass,0.367
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2035,regional biomass,0.379
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2040,regional biomass,0.391
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2045,regional biomass,0.402
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2050,regional biomass,0.411
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2055,regional biomass,0.42
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2060,regional biomass,0.427
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2065,regional biomass,0.434
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2070,regional biomass,0.441
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2075,regional biomass,0.446
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2080,regional biomass,0.451
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2085,regional biomass,0.456
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2090,regional biomass,0.46
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2095,regional biomass,0.464
India,elec_biomass (IGCC),biomass (IGCC),biomass (IGCC) (dry cooling),2100,regional biomass,0.468
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2020,regional biomass,0.23
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2025,regional biomass,0.257
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2030,regional biomass,0.28
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2035,regional biomass,0.3
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2040,regional biomass,0.316
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2045,regional biomass,0.33
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2050,regional biomass,0.342
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2055,regional biomass,0.353
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2060,regional biomass,0.362
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2065,regional biomass,0.37
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2070,regional biomass,0.377
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2075,regional biomass,0.383
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2080,regional biomass,0.389
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2085,regional biomass,0.394
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2090,regional biomass,0.399
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2095,regional biomass,0.403
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (once through),2100,regional biomass,0.407
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2020,regional biomass,0.23
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2025,regional biomass,0.257
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2030,regional biomass,0.28
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2035,regional biomass,0.3
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2040,regional biomass,0.316
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2045,regional biomass,0.33
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2050,regional biomass,0.342
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2055,regional biomass,0.353
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2060,regional biomass,0.362
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2065,regional biomass,0.37
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2070,regional biomass,0.377
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2075,regional biomass,0.383
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2080,regional biomass,0.389
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2085,regional biomass,0.394
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2090,regional biomass,0.399
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2095,regional biomass,0.403
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (seawater),2100,regional biomass,0.407
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2020,regional biomass,0.23
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2025,regional biomass,0.257
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2030,regional biomass,0.28
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2035,regional biomass,0.3
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2040,regional biomass,0.316
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2045,regional biomass,0.33
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2050,regional biomass,0.342
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2055,regional biomass,0.353
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2060,regional biomass,0.362
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2065,regional biomass,0.37
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2070,regional biomass,0.377
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2075,regional biomass,0.383
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2080,regional biomass,0.389
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2085,regional biomass,0.394
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2090,regional biomass,0.399
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2095,regional biomass,0.403
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (recirculating),2100,regional biomass,0.407
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2020,regional biomass,0.23
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2025,regional biomass,0.257
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2030,regional biomass,0.28
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2035,regional biomass,0.3
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2040,regional biomass,0.316
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2045,regional biomass,0.33
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2050,regional biomass,0.342
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2055,regional biomass,0.353
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2060,regional biomass,0.362
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2065,regional biomass,0.37
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2070,regional biomass,0.377
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2075,regional biomass,0.383
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2080,regional biomass,0.389
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2085,regional biomass,0.394
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2090,regional biomass,0.399
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2095,regional biomass,0.403
India,elec_biomass (conv CCS),biomass (conv CCS),biomass (conv CCS) (dry cooling),2100,regional biomass,0.407
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2020,regional biomass,0.23
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2025,regional biomass,0.257
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2030,regional biomass,0.28
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2035,regional biomass,0.3
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2040,regional biomass,0.316
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2045,regional biomass,0.33
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2050,regional biomass,0.342
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2055,regional biomass,0.353
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2060,regional biomass,0.362
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2065,regional biomass,0.37
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2070,regional biomass,0.377
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2075,regional biomass,0.383
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2080,regional biomass,0.389
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2085,regional biomass,0.394
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2090,regional biomass,0.399
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2095,regional biomass,0.403
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (once through),2100,regional biomass,0.407
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2020,regional biomass,0.23
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2025,regional biomass,0.257
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2030,regional biomass,0.28
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2035,regional biomass,0.3
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2040,regional biomass,0.316
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2045,regional biomass,0.33
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2050,regional biomass,0.342
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2055,regional biomass,0.353
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2060,regional biomass,0.362
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2065,regional biomass,0.37
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2070,regional biomass,0.377
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2075,regional biomass,0.383
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2080,regional biomass,0.389
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2085,regional biomass,0.394
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2090,regional biomass,0.399
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2095,regional biomass,0.403
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (seawater),2100,regional biomass,0.407
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2020,regional biomass,0.23
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2025,regional biomass,0.257
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2030,regional biomass,0.28
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2035,regional biomass,0.3
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2040,regional biomass,0.316
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2045,regional biomass,0.33
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2050,regional biomass,0.342
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2055,regional biomass,0.353
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2060,regional biomass,0.362
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2065,regional biomass,0.37
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2070,regional biomass,0.377
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2075,regional biomass,0.383
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2080,regional biomass,0.389
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2085,regional biomass,0.394
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2090,regional biomass,0.399
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2095,regional biomass,0.403
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),2100,regional biomass,0.407
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2020,regional biomass,0.23
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2025,regional biomass,0.257
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2030,regional biomass,0.28
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2035,regional biomass,0.3
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2040,regional biomass,0.316
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2045,regional biomass,0.33
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2050,regional biomass,0.342
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2055,regional biomass,0.353
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2060,regional biomass,0.362
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2065,regional biomass,0.37
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2070,regional biomass,0.377
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2075,regional biomass,0.383
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2080,regional biomass,0.389
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2085,regional biomass,0.394
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2090,regional biomass,0.399
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2095,regional biomass,0.403
India,elec_biomass (IGCC CCS),biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),2100,regional biomass,0.407
India,elec_geothermal,geothermal,geothermal (recirculating),2020,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2025,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2030,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2035,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2040,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2045,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2050,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2055,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2060,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2065,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2070,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2075,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2080,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2085,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2090,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2095,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (recirculating),2100,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2020,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2025,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2030,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2035,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2040,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2045,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2050,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2055,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2060,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2065,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2070,geothermal,0.1
India,elec_geothermal,geothermal,geothermal (dry_hybrid),2075,geothermal,0.1
